	CouponNumber,	CouponUID
	055113984,	055113984
	055113991,	055113991
	055114004,	055114004
	055114011,	055114011
	055114028,	055114028
	055114035,	055114035
	055114042,	055114042
	055114059,	055114059
	055114066,	055114066
	055114073,	055114073
	055114080,	055114080
	055114097,	055114097
	055114103,	055114103
	055114110,	055114110
	055114127,	055114127
	055114134,	055114134
	055114141,	055114141
	055114158,	055114158
	055114165,	055114165
	055114172,	055114172
	055114189,	055114189
	055114196,	055114196
	055114202,	055114202
	055114219,	055114219
	055114226,	055114226
	055114233,	055114233
	055114240,	055114240
	055114257,	055114257
	055114264,	055114264
	055114271,	055114271
	055114288,	055114288
	055114295,	055114295
	055114301,	055114301
	055114318,	055114318
	055114325,	055114325
	055114332,	055114332
	055114349,	055114349
	055114356,	055114356
	055114363,	055114363
	055114370,	055114370
	055114387,	055114387
	055114394,	055114394
	055114400,	055114400
	055114417,	055114417
	055114424,	055114424
	055114431,	055114431
	055114448,	055114448
	055114455,	055114455
	055114462,	055114462
	055114479,	055114479
	055114486,	055114486
	055114493,	055114493
	055114509,	055114509
	055114516,	055114516
	055114523,	055114523
	055114530,	055114530
	055114547,	055114547
	055114554,	055114554
	055114561,	055114561
	055114578,	055114578
	055114585,	055114585
	055114592,	055114592
	055114608,	055114608
	055114615,	055114615
	055114622,	055114622
	055114639,	055114639
	055114646,	055114646
	055114653,	055114653
	055114660,	055114660
	055114677,	055114677
	055114684,	055114684
	055114691,	055114691
	055114707,	055114707
	055114714,	055114714
	055114721,	055114721
	055114738,	055114738
	055114745,	055114745
	055114752,	055114752
	055114769,	055114769
	055114776,	055114776
	055114783,	055114783
	055114790,	055114790
	055114806,	055114806
	055114813,	055114813
	055114820,	055114820
	055114837,	055114837
	055114844,	055114844
	055114851,	055114851
	055114868,	055114868
	055114875,	055114875
	055114882,	055114882
	055114899,	055114899
	055114905,	055114905
	055114912,	055114912
	055114929,	055114929
	055114936,	055114936
	055114943,	055114943
	055114950,	055114950
	055114967,	055114967
	055114974,	055114974
	055114981,	055114981
	055114998,	055114998
	055115001,	055115001
	055115018,	055115018
	055115025,	055115025
	055115032,	055115032
	055115049,	055115049
	055115056,	055115056
	055115063,	055115063
	055115070,	055115070
	055115087,	055115087
	055115094,	055115094
	055115100,	055115100
	055115117,	055115117
	055115124,	055115124
	055115131,	055115131
	055115148,	055115148
	055115155,	055115155
	055115162,	055115162
	055115179,	055115179
	055115186,	055115186
	055115193,	055115193
	055115209,	055115209
	055115216,	055115216
	055115223,	055115223
	055115230,	055115230
	055115247,	055115247
	055115254,	055115254
	055115261,	055115261
	055115278,	055115278
	055115285,	055115285
	055115292,	055115292
	055115308,	055115308
	055115315,	055115315
	055115322,	055115322
	055115339,	055115339
	055115346,	055115346
	055115353,	055115353
	055115360,	055115360
	055115377,	055115377
	055115384,	055115384
	055115391,	055115391
	055115407,	055115407
	055115414,	055115414
	055115421,	055115421
	055115438,	055115438
	055115445,	055115445
	055115452,	055115452
	055115469,	055115469
	055115476,	055115476
	055115483,	055115483
	055115490,	055115490
	055115506,	055115506
	055115513,	055115513
	055115520,	055115520
	055115537,	055115537
	055115544,	055115544
	055115551,	055115551
	055115568,	055115568
	055115575,	055115575
	055115582,	055115582
	055115599,	055115599
	055115605,	055115605
	055115612,	055115612
	055115629,	055115629
	055115636,	055115636
	055115643,	055115643
	055115650,	055115650
	055115667,	055115667
	055115674,	055115674
	055115681,	055115681
	055115698,	055115698
	055115704,	055115704
	055115711,	055115711
	055115728,	055115728
	055115735,	055115735
	055115742,	055115742
	055115759,	055115759
	055115766,	055115766
	055115773,	055115773
	055115780,	055115780
	055115797,	055115797
	055115803,	055115803
	055115810,	055115810
	055115827,	055115827
	055115834,	055115834
	055115841,	055115841
	055115858,	055115858
	055115865,	055115865
	055115872,	055115872
	055115889,	055115889
	055115896,	055115896
	055115902,	055115902
	055115919,	055115919
	055115926,	055115926
	055115933,	055115933
	055115940,	055115940
	055115957,	055115957
	055115964,	055115964
	055115971,	055115971
	055115988,	055115988
	055115995,	055115995
	055116008,	055116008
	055116015,	055116015
	055116022,	055116022
	055116039,	055116039
	055116046,	055116046
	055116053,	055116053
	055116060,	055116060
	055116077,	055116077
	055116084,	055116084
	055116091,	055116091
	055116107,	055116107
	055116114,	055116114
	055116121,	055116121
	055116138,	055116138
	055116145,	055116145
	055116152,	055116152
	055116169,	055116169
	055116176,	055116176
	055116183,	055116183
	055116190,	055116190
	055116206,	055116206
	055116213,	055116213
	055116220,	055116220
	055116237,	055116237
	055116244,	055116244
	055116251,	055116251
	055116268,	055116268
	055116275,	055116275
	055116282,	055116282
	055116299,	055116299
	055116305,	055116305
	055116312,	055116312
	055116329,	055116329
	055116336,	055116336
	055116343,	055116343
	055116350,	055116350
	055116367,	055116367
	055116374,	055116374
	055116381,	055116381
	055116398,	055116398
	055116404,	055116404
	055116411,	055116411
	055116428,	055116428
	055116435,	055116435
	055116442,	055116442
	055116459,	055116459
	055116466,	055116466
	055116473,	055116473
	055116480,	055116480
	055116497,	055116497
	055116503,	055116503
	055116510,	055116510
	055116527,	055116527
	055116534,	055116534
	055116541,	055116541
	055116558,	055116558
	055116565,	055116565
	055116572,	055116572
	055116589,	055116589
	055116596,	055116596
	055116602,	055116602
	055116619,	055116619
	055116626,	055116626
	055116633,	055116633
	055116640,	055116640
	055116657,	055116657
	055116664,	055116664
	055116671,	055116671
	055116688,	055116688
	055116695,	055116695
	055116701,	055116701
	055116718,	055116718
	055116725,	055116725
	055116732,	055116732
	055116749,	055116749
	055116756,	055116756
	055116763,	055116763
	055116770,	055116770
	055116787,	055116787
	055116794,	055116794
	055116800,	055116800
	055116817,	055116817
	055116824,	055116824
	055116831,	055116831
	055116848,	055116848
	055116855,	055116855
	055116862,	055116862
	055116879,	055116879
	055116886,	055116886
	055116893,	055116893
	055116909,	055116909
	055116916,	055116916
	055116923,	055116923
	055116930,	055116930
	055116947,	055116947
	055116954,	055116954
	055116961,	055116961
	055116978,	055116978
	055116985,	055116985
	055116992,	055116992
	055117005,	055117005
	055117012,	055117012
	055117029,	055117029
	055117036,	055117036
	055117043,	055117043
	055117050,	055117050
	055117067,	055117067
	055117074,	055117074
	055117081,	055117081
	055117098,	055117098
	055117104,	055117104
	055117111,	055117111
	055117128,	055117128
	055117135,	055117135
	055117142,	055117142
	055117159,	055117159
	055117166,	055117166
	055117173,	055117173
	055117180,	055117180
	055117197,	055117197
	055117203,	055117203
	055117210,	055117210
	055117227,	055117227
	055117234,	055117234
	055117241,	055117241
	055117258,	055117258
	055117265,	055117265
	055117272,	055117272
	055117289,	055117289
	055117296,	055117296
	055117302,	055117302
	055117319,	055117319
	055117326,	055117326
	055117333,	055117333
	055117340,	055117340
	055117357,	055117357
	055117364,	055117364
	055117371,	055117371
	055117388,	055117388
	055117395,	055117395
	055117401,	055117401
	055117418,	055117418
	055117425,	055117425
	055117432,	055117432
	055117449,	055117449
	055117456,	055117456
	055117463,	055117463
	055117470,	055117470
	055117487,	055117487
	055117494,	055117494
	055117500,	055117500
	055117517,	055117517
	055117524,	055117524
	055117531,	055117531
	055117548,	055117548
	055117555,	055117555
	055117562,	055117562
	055117579,	055117579
	055117586,	055117586
	055117593,	055117593
	055117609,	055117609
	055117616,	055117616
	055117623,	055117623
	055117630,	055117630
	055117647,	055117647
	055117654,	055117654
	055117661,	055117661
	055117678,	055117678
	055117685,	055117685
	055117692,	055117692
	055117708,	055117708
	055117715,	055117715
	055117722,	055117722
	055117739,	055117739
	055117746,	055117746
	055117753,	055117753
	055117760,	055117760
	055117777,	055117777
	055117784,	055117784
	055117791,	055117791
	055117807,	055117807
	055117814,	055117814
	055117821,	055117821
	055117838,	055117838
	055117845,	055117845
	055117852,	055117852
	055117869,	055117869
	055117876,	055117876
	055117883,	055117883
	055117890,	055117890
	055117906,	055117906
	055117913,	055117913
	055117920,	055117920
	055117937,	055117937
	055117944,	055117944
	055117951,	055117951
	055117968,	055117968
	055117975,	055117975
	055117982,	055117982
	055117999,	055117999
	055118002,	055118002
	055118019,	055118019
	055118026,	055118026
	055118033,	055118033
	055118040,	055118040
	055118057,	055118057
	055118064,	055118064
	055118071,	055118071
	055118088,	055118088
	055118095,	055118095
	055118101,	055118101
	055118118,	055118118
	055118125,	055118125
	055118132,	055118132
	055118149,	055118149
	055118156,	055118156
	055118163,	055118163
	055118170,	055118170
	055118187,	055118187
	055118194,	055118194
	055118200,	055118200
	055118217,	055118217
	055118224,	055118224
	055118231,	055118231
	055118248,	055118248
	055118255,	055118255
	055118262,	055118262
	055118279,	055118279
	055118286,	055118286
	055118293,	055118293
	055118309,	055118309
	055118316,	055118316
	055118323,	055118323
	055118330,	055118330
	055118347,	055118347
	055118354,	055118354
	055118361,	055118361
	055118378,	055118378
	055118385,	055118385
	055118392,	055118392
	055118408,	055118408
	055118415,	055118415
	055118422,	055118422
	055118439,	055118439
	055118446,	055118446
	055118453,	055118453
	055118460,	055118460
	055118477,	055118477
	055118484,	055118484
	055118491,	055118491
	055118507,	055118507
	055118514,	055118514
	055118521,	055118521
	055118538,	055118538
	055118545,	055118545
	055118552,	055118552
	055118569,	055118569
	055118576,	055118576
	055118583,	055118583
	055118590,	055118590
	055118606,	055118606
	055118613,	055118613
	055118620,	055118620
	055118637,	055118637
	055118644,	055118644
	055118651,	055118651
	055118668,	055118668
	055118675,	055118675
	055118682,	055118682
	055118699,	055118699
	055118705,	055118705
	055118712,	055118712
	055118729,	055118729
	055118736,	055118736
	055118743,	055118743
	055118750,	055118750
	055118767,	055118767
	055118774,	055118774
	055118781,	055118781
	055118798,	055118798
	055118804,	055118804
	055118811,	055118811
	055118828,	055118828
	055118835,	055118835
	055118842,	055118842
	055118859,	055118859
	055118866,	055118866
	055118873,	055118873
	055118880,	055118880
	055118897,	055118897
	055118903,	055118903
	055118910,	055118910
	055118927,	055118927
	055118934,	055118934
	055118941,	055118941
	055118958,	055118958
	055118965,	055118965
	055118972,	055118972
	055118989,	055118989
	055118996,	055118996
	055119009,	055119009
	055119016,	055119016
	055119023,	055119023
	055119030,	055119030
	055119047,	055119047
	055119054,	055119054
	055119061,	055119061
	055119078,	055119078
	055119085,	055119085
	055119092,	055119092
	055119108,	055119108
	055119115,	055119115
	055119122,	055119122
	055119139,	055119139
	055119146,	055119146
	055119153,	055119153
	055119160,	055119160
	055119177,	055119177
	055119184,	055119184
	055119191,	055119191
	055119207,	055119207
	055119214,	055119214
	055119221,	055119221
	055119238,	055119238
	055119245,	055119245
	055119252,	055119252
	055119269,	055119269
	055119276,	055119276
	055119283,	055119283
	055119290,	055119290
	055119306,	055119306
	055119313,	055119313
	055119320,	055119320
	055119337,	055119337
	055119344,	055119344
	055119351,	055119351
	055119368,	055119368
	055119375,	055119375
	055119382,	055119382
	055119399,	055119399
	055119405,	055119405
	055119412,	055119412
	055119429,	055119429
	055119436,	055119436
	055119443,	055119443
	055119450,	055119450
	055119467,	055119467
	055119474,	055119474
	055119481,	055119481
	055119498,	055119498
	055119504,	055119504
	055119511,	055119511
	055119528,	055119528
	055119535,	055119535
	055119542,	055119542
	055119559,	055119559
	055119566,	055119566
	055119573,	055119573
	055119580,	055119580
	055119597,	055119597
	055119603,	055119603
	055119610,	055119610
	055119627,	055119627
	055119634,	055119634
	055119641,	055119641
	055119658,	055119658
	055119665,	055119665
	055119672,	055119672
	055119689,	055119689
	055119696,	055119696
	055119702,	055119702
	055119719,	055119719
	055119726,	055119726
	055119733,	055119733
	055119740,	055119740
	055119757,	055119757
	055119764,	055119764
	055119771,	055119771
	055119788,	055119788
	055119795,	055119795
	055119801,	055119801
	055119818,	055119818
	055119825,	055119825
	055119832,	055119832
	055119849,	055119849
	055119856,	055119856
	055119863,	055119863
	055119870,	055119870
	055119887,	055119887
	055119894,	055119894
	055119900,	055119900
	055119917,	055119917
	055119924,	055119924
	055119931,	055119931
	055119948,	055119948
	055119955,	055119955
	055119962,	055119962
	055119979,	055119979
	055119986,	055119986
	055119993,	055119993
	055120005,	055120005
	055120012,	055120012
	055120029,	055120029
	055120036,	055120036
	055120043,	055120043
	055120050,	055120050
	055120067,	055120067
	055120074,	055120074
	055120081,	055120081
	055120098,	055120098
	055120104,	055120104
	055120111,	055120111
	055120128,	055120128
	055120135,	055120135
	055120142,	055120142
	055120159,	055120159
	055120166,	055120166
	055120173,	055120173
	055120180,	055120180
	055120197,	055120197
	055120203,	055120203
	055120210,	055120210
	055120227,	055120227
	055120234,	055120234
	055120241,	055120241
	055120258,	055120258
	055120265,	055120265
	055120272,	055120272
	055120289,	055120289
	055120296,	055120296
	055120302,	055120302
	055120319,	055120319
	055120326,	055120326
	055120333,	055120333
	055120340,	055120340
	055120357,	055120357
	055120364,	055120364
	055120371,	055120371
	055120388,	055120388
	055120395,	055120395
	055120401,	055120401
	055120418,	055120418
	055120425,	055120425
	055120432,	055120432
	055120449,	055120449
	055120456,	055120456
